reactions,data_type,kcat,MW,kcat_MW
TRDR,DLkcat,,69037.53800000007,
RNDR1_num1,DLkcat,,238131.63900000084,
RNDR4_num1,DLkcat,,238131.63900000084,
RNDR2_num1,DLkcat,,238131.63900000084,
PAPSR_num1,DLkcat,,,
RNDR3_num1,DLkcat,,238131.63900000084,
METSOXR1,DLkcat,,,
PGL,DLkcat,,,
AGDC,DLkcat,,85243.8154000001,
GGPS_1,DLkcat,,68637.36270000004,
FRUK,DLkcat,,,
DADNKn_num1,DLkcat,,50887.02140000004,
DGTCY,DLkcat,,,
DTTGY,DLkcat,,,
DTTUP,DLkcat,,,
DURIK1,DLkcat,,85800.66880000004,
TMDS_num1,DLkcat,,65613.69100000005,
XAND,DLkcat,,166134.5548000005,
URO,DLkcat,,,
TMN,DLkcat,,109665.08520000006,
XPPT_num1,DLkcat,,,
PUNP3_num1,DLkcat,,87378.8481,
3NTD9pp_num1,DLkcat,,,
Q23DO,DLkcat,,75198.24460000002,
ILEDH2,DLkcat,,,
ILETA_num1,DLkcat,,,
FOLR2_1,DLkcat,,,
DHFS,DLkcat,,48164.29200000009,
D4DGCD,DLkcat,,,
ORNTAC,DLkcat,,86553.18000000002,
ACOTA,DLkcat,,81954.84479999998,
FGLU,DLkcat,,,
IZPN_1,DLkcat,,91126.86360000006,
ASAD,DLkcat,,75693.31220000006,
DHDPS,DLkcat,,124164.80400000006,
PNP_num1,DLkcat,,87378.8481,
NP1_num1,DLkcat,,87378.8481,
PYNP1,DLkcat,,92413.46440000006,
PUNP7_num1,DLkcat,,87378.8481,
FTCL,DLkcat,,,
NMNR_num1,DLkcat,,,
DCTUP,DLkcat,,,
G1PTT,DLkcat,,,
DUTUP,DLkcat,,,
3NTD4pp_num1,DLkcat,,,
DCTCP,DLkcat,,,
DUTCP,DLkcat,,,
RAFH,DLkcat,,,
SKK,DLkcat,,21923.05210000001,
SHK3Dr,DLkcat,,61215.68340000002,
R02423,DLkcat,,91038.42400000009,
R02425,DLkcat,,193322.0848000004,
RBK_L1,DLkcat,,,
MANAO,DLkcat,,,
DPR_num1,DLkcat,,,
PANTS,DLkcat,,63915.891800000034,
DURIPP_num1,DLkcat,,87378.8481,
DCYTD,DLkcat,,59415.56999999998,
R02513,DLkcat,,,
AMID2,DLkcat,,,
TARTRDH2,DLkcat,,,
ABUTD_num1,DLkcat,,,
TAGURr,DLkcat,,,
PUNP2_num1,DLkcat,,87378.8481,
BETALDHx,DLkcat,,107330.54760000014,
BETALDHy,DLkcat,,107330.54760000014,
R02630,DLkcat,,,
ACGK,DLkcat,,,
R02662,DLkcat,,1100084.8248000008,
4HOXPACMON,DLkcat,,,
M1PD,DLkcat,,,
SERH,DLkcat,,146057.55180000007,
R02727,DLkcat,,,
DAPDA,DLkcat,,,
SDPDS_num1,DLkcat,,,
G6PBDH,DLkcat,,,
PUNP6_num1,DLkcat,,87378.8481,
DRBK,DLkcat,,62275.860600000095,
TDPDRR,DLkcat,,,
UAMAGS,DLkcat,,,
UAAGDS,DLkcat,,,
PSP_D,DLkcat,,,
SHCHF,DLkcat,,,
SPRMS,DLkcat,,62671.0586,
TYRTRSm_num1,DLkcat,,95472.80280000008,
BTDD-RR,DLkcat,,149361.35679999995,
R02947,DLkcat,,,
NNATr,DLkcat,,44312.45000000002,
R03012,DLkcat,,,
HPh,DLkcat,,,
RMK,DLkcat,,,
PNTK_num1,DLkcat,,,
R03024,DLkcat,,50493.14910000007,
PTPATim,DLkcat,,109071.52739999992,
ICHORT_num1,DLkcat,,,
ALATRS,DLkcat,,,
R03050_num1,DLkcat,,81512.56520000013,
R03051,DLkcat,,,
R03062,DLkcat,,214836.9012,
DHPS,DLkcat,,,
DHPS2_1,DLkcat,,,
AMID3,DLkcat,,,
R03174,DLkcat,,1100084.8248000008,
AMID,DLkcat,,,
DBTS,DLkcat,,50319.77360000005,
UAPGR,DLkcat,,,
UAMAS,DLkcat,,,
UPP3MT_num1,DLkcat,,,
UPPDC1,DLkcat,,79292.47040000003,
CHCOAL,DLkcat,,59260.21920000006,
AOXSr,DLkcat,,85161.8972000001,
PPPGO_1,DLkcat,,51202.30430000008,
TMPPP_num1,DLkcat,,23680.683999999987,
AMAOTr,DLkcat,,100221.97260000012,
PFK_2_num1,DLkcat,,137015.03599999996,
HSTPT,DLkcat,,80071.92900000006,
SHSL1,DLkcat,,166819.82320000028,
PPCDC,DLkcat,,,
3HPAOX,DLkcat,,,
G5SD,DLkcat,,,
NT5C_num1,DLkcat,,,
NNDPRm,DLkcat,,62785.19360000004,
R03371,DLkcat,,,
AGPRim,DLkcat,,,
AUNOR,DLkcat,,157219.40320000015,
DHPPDA2,DLkcat,,157219.40320000015,
PSCVT,DLkcat,,45239.5117,
R03492,DLkcat,,191105.10100000145,
HPPK2,DLkcat,,,
IGPS,DLkcat,,,
23PDE7pp,DLkcat,,,
23PDE2pp,DLkcat,,,
BTS_num1,DLkcat,,,
STACHGALACT,DLkcat,,98526.11040000006,
ARGTRS,DLkcat,,62722.23560000016,
ASNTRS_1,DLkcat,,98166.29780000004,
CYSTRS,DLkcat,,53906.89010000008,
GLUTRS_Gln,DLkcat,,55721.57670000002,
GLYTLm,DLkcat,,220537.67580000084,
HISTRS,DLkcat,,96262.08080000004,
ILETRSm,DLkcat,,104843.47190000072,
LEUTRS,DLkcat,,,
LYSTRS,DLkcat,,115076.86220000018,
METTRS,DLkcat,,152374.04160000067,
PHETRS,DLkcat,,253238.13300000096,
PROTRS,DLkcat,,126607.99400000036,
SERTRS,DLkcat,,97681.85620000013,
THRTRS_num1,DLkcat,,147028.25620000038,
TRPTRS,DLkcat,,74392.80580000003,
VALTRS,DLkcat,,101744.10600000064,
ACACT4r_num1,DLkcat,,,
ACACT6p_num1,DLkcat,,,
GLNTRAT,DLkcat,,117074.7488,
FFSD,DLkcat,,,
23CN2P3,DLkcat,,,
SHCHD2,DLkcat,,,
r0648,DLkcat,,64188.19400000016,
R03971,DLkcat,,64188.19400000016,
R03975,DLkcat,,148506.56560000006,
ACACT7p_num1,DLkcat,,,
SUCBZL,DLkcat,,,
PRATPP,DLkcat,,,
PRACHh,DLkcat,,,
IMACTD_num1,DLkcat,,,
MBCOAi,DLkcat,,,
R04097,DLkcat,,1100084.8248000008,
GLUTRR_1,DLkcat,,101685.89620000018,
AMAA_num1,DLkcat,,,
MCCCrm,DLkcat,,,
MTRK,DLkcat,,90169.14300000016,
PRAGSr,DLkcat,,,
PSERT,DLkcat,,80270.36260000011,
DHDPRy,DLkcat,,,
HACD9,DLkcat,,,
PRAIS,DLkcat,,,
ASNTRAT,DLkcat,,117074.7488,
ECOAH12m_num1,DLkcat,,,
PPNCL2,DLkcat,,,
QULNS_1,DLkcat,,124476.56460000011,
GARFT,DLkcat,,,
KAS14_1_num1,DLkcat,,,
THPAT,DLkcat,,,
BTNC,DLkcat,,,
ACCOAC_1,DLkcat,,68367.9712,
MHPGLUT,DLkcat,,,
IPMD,DLkcat,,79687.54420000018,
EAR40x_num1,DLkcat,,111493.6792,
EAR40y,DLkcat,,108711.97360000006,
KARI_23dhmb,DLkcat,,,
PHCDm_num1,DLkcat,,,
HETZK,DLkcat,,84638.7189,
RBFSa,DLkcat,,195437.13239999983,
PRFGS,DLkcat,,124618.32350000038,
ADAPAT_num1,DLkcat,,87070.91060000022,
R04486,DLkcat,,148506.56560000006,
PMPK_num1,DLkcat,,,
3OAR40_1_num1,DLkcat,,105127.54639999996,
3OAR100_1_num1,DLkcat,,105127.54639999996,
3OAR80_num1,DLkcat,,105127.54639999996,
3OAR160_num1,DLkcat,,105127.54639999996,
IG3PS,DLkcat,,50596.3622,
AICART,DLkcat,,,
3OAR140_num1,DLkcat,,105127.54639999996,
PRAISh,DLkcat,,,
UGMDDS,DLkcat,,,
AKP1_1_num1,DLkcat,,50493.14910000007,
ACAS_2ahbut,DLkcat,,81512.56520000013,
EAR120x_num1,DLkcat,,111493.6792,
EAR120y,DLkcat,,108711.97360000006,
MCMAT6_num1,DLkcat,,,
HACD7,DLkcat,,,
HACD6i,DLkcat,,,
HACD5,DLkcat,,,
ACACT5r_1_num1,DLkcat,,,
HACD4,DLkcat,,,
HACD3,DLkcat,,,
ACACT3r_num1,DLkcat,,,
HACD2i,DLkcat,,,
R04773,DLkcat,,152374.04160000067,
PFKh,DLkcat,,137015.03599999996,
BFBP_num1,DLkcat,,,
CYSS_trdrd_num1,DLkcat,,65638.39479999995,
R04951,DLkcat,,,
3OAS60_num1,DLkcat,,,
3OAR60_1_num1,DLkcat,,105127.54639999996,
EAR60x_num1,DLkcat,,111493.6792,
EAR60y,DLkcat,,108711.97360000006,
3OAS80_num1,DLkcat,,,
EAR80x_num1,DLkcat,,111493.6792,
EAR80y,DLkcat,,108711.97360000006,
3OAS100_num1,DLkcat,,,
EAR100x_num1,DLkcat,,111493.6792,
EAR100y,DLkcat,,108711.97360000006,
3OAS120_num1,DLkcat,,,
3OAR120_num1,DLkcat,,105127.54639999996,
R04966_num1,DLkcat,,111493.6792,
R04967,DLkcat,,108711.97360000006,
R04968_num1,DLkcat,,,
R04969_num1,DLkcat,,111493.6792,
R04970,DLkcat,,108711.97360000006,
OPHBDC,DLkcat,,270469.75200000004,
R05032,DLkcat,,,
r0775_num1,DLkcat,,212191.722,
4HGLSD_num1,DLkcat,,,
R05052_num1,DLkcat,,89404.69800000012,
R05053,DLkcat,,62363.93560000013,
HMNO,DLkcat,,,
KARI_23dhmp,DLkcat,,,
OHPBAT,DLkcat,,80270.36260000011,
R05133_num1,DLkcat,,,
R05134_num1,DLkcat,,,
23PDE9pp,DLkcat,,,
R05287,DLkcat,,,
G1PACT,DLkcat,,148829.06430000003,
R05338,DLkcat,,,
R05549,DLkcat,,98526.11040000006,
AMID5,DLkcat,,,
R05554,DLkcat,,91038.42400000009,
R05566,DLkcat,,,
ASPTRS,DLkcat,,131948.93740000055,
GLUTRS,DLkcat,,55721.57670000002,
R05590,DLkcat,,,
HEXTT,DLkcat,,68637.36270000004,
PPTTm,DLkcat,,68637.36270000004,
UDCPDP,DLkcat,,,
PAPPT3,DLkcat,,,
R05632,DLkcat,,,
MEPCT,DLkcat,,,
CDPMEK,DLkcat,,,
DXPS,DLkcat,,139116.74880000058,
D5KGK,DLkcat,,,
DXPRIi,DLkcat,,,
FMNRx2_num1,DLkcat,,56639.09440000008,
FLVR_1_num1,DLkcat,,56639.09440000008,
R05789,DLkcat,,,
R05835,DLkcat,,148506.56560000006,
DALAOX,DLkcat,,163745.4200000002,
R05884,DLkcat,,,
TARTRDH,DLkcat,,,
BLACT_num1,DLkcat,,,
IPDPUPT,DLkcat,,59553.53680000005,
HIUH,DLkcat,,50537.50639999994,
CPPPGO2_num1,DLkcat,,,
R06903,DLkcat,,39942.05160000002,
R06915,DLkcat,,,
R06936,DLkcat,,,
R06939,DLkcat,,,
HADPCOADH3,DLkcat,,,
GART,DLkcat,,84185.00160000009,
R07013,DLkcat,,,
R07014,DLkcat,,,
R07027,DLkcat,,,
R07082,DLkcat,,,
APSR_num1,DLkcat,,,
R07219,DLkcat,,,
R07262_num1,DLkcat,,,
R07263,DLkcat,,,
DHPTDNR_num1,DLkcat,,25627.792800000003,
ARD1,DLkcat,,20823.769499999995,
ARD_1,DLkcat,,20823.769499999995,
23DK5MPPISO,DLkcat,,88084.05260000013,
2OH3K5MPPISO,DLkcat,,,
ARAT,DLkcat,,,
R07460_num1,DLkcat,,,
GGTT,DLkcat,,68637.36270000004,
MOD,DLkcat,,144378.98800000013,
R07600,DLkcat,,144378.98800000013,
MOD_4mop,DLkcat,,144378.98800000013,
R07602,DLkcat,,144378.98800000013,
MOD_3mop,DLkcat,,144378.98800000013,
R07604,DLkcat,,144378.98800000013,
R07618,DLkcat,,99464.40060000015,
ALAALAD,DLkcat,,301582.5280000002,
LIPATPT,DLkcat,,32240.13660000003,
R07771,DLkcat,,32240.13660000003,
R08125,DLkcat,,295003.11120000016,
R08218,DLkcat,,97681.85620000013,
PUNP8_num1,DLkcat,,152265.13440000004,
R08386,DLkcat,,,
R08871,DLkcat,,,
R08938,DLkcat,,,
rxn00399,DLkcat,,83805.47660000005,
SERASr,DLkcat,,67814.51960000003,
r0390_num1,DLkcat,,,
ACOADH2,DLkcat,,,
TREpts,DLkcat,,,
ACOAD20,DLkcat,,,
rxn02727,DLkcat,,64188.19400000016,
DKDID,DLkcat,,,
2S6HCCi,DLkcat,,128182.5136000004,
GLCabc,DLkcat,,120545.0444,
HEMEti,DLkcat,,134794.82510000002,
GLNabc,DLkcat,,104788.9425,
CHLabc_num1,DLkcat,,,
RIBabc,DLkcat,,120545.0444,
GALabc,DLkcat,,120545.0444,
HISabc,DLkcat,,82058.76580000002,
MALTabc,DLkcat,,166377.7974000001,
TAURabc,DLkcat,,,
ARBabc,DLkcat,,115553.6095,
Niabc,DLkcat,,,
THMabc,DLkcat,,132433.1829000002,
CRNabc,DLkcat,,124901.86730000004,
GLYBabc,DLkcat,,108929.4949,
METDabc,DLkcat,,91996.01410000007,
CHOLSabc_num1,DLkcat,,,
rxn05187,DLkcat,,120366.16990000012,
FERRICHabc,DLkcat,,141254.14320000002,
CTBTabcpp,DLkcat,,108929.4949,
rxn05193,DLkcat,,108929.4949,
URAt2_num1,DLkcat,,,
CYTDt2_num1,DLkcat,,,
URIt2_num1,DLkcat,,,
THMDt2_num1,DLkcat,,,
HXANt2r,DLkcat,,,
XANt2,DLkcat,,,
GUAt2r_num1,DLkcat,,,
GSNt2_num1,DLkcat,,,
DCYTt2_num1,DLkcat,,,
MALt5_reverse_num1,DLkcat,,,
CITt2r_num1,DLkcat,,,
CITt14,DLkcat,,,
CITt10,DLkcat,,,
ALAt4_reverse,DLkcat,,,
GLNt4_reverse,DLkcat,,,
ASPt2r,DLkcat,,,
METabc,DLkcat,,91996.01410000007,
PROt4_reverse_num1,DLkcat,,,
rxn05223_num1,DLkcat,,,
GLCpts,DLkcat,,,
rxn05229,DLkcat,,,
CYSabc,DLkcat,,82058.76580000002,
LEUt2r_num1,DLkcat,,,
ILEt2r_num1,DLkcat,,,
rxn05247_num1,DLkcat,,,
rxn05248_num1,DLkcat,,,
rxn05249_num1,DLkcat,,,
rxn05250_num1,DLkcat,,,
rxn05251_num1,DLkcat,,,
rxn05252_num1,DLkcat,,,
rxn05266,DLkcat,,,
DHNAOT7,DLkcat,,,
GLUt2r_num1,DLkcat,,137757.76980000018,
GLUt4_reverse_num1,DLkcat,,,
HISt2r,DLkcat,,,
ARGt2r_num1,DLkcat,,,
rxn05304,DLkcat,,82058.76580000002,
LYSt3r,DLkcat,,,
PNTOt2,DLkcat,,,
INSt2_num1,DLkcat,,,
DADNt2_num1,DLkcat,,,
ADNt2_num1,DLkcat,,,
rxn05358,DLkcat,,,
rxn05359_num1,DLkcat,,,
rxn05360_num1,DLkcat,,105127.54639999996,
rxn05362,DLkcat,,108711.97360000006,
rxn05363_num1,DLkcat,,,
rxn05364_num1,DLkcat,,105127.54639999996,
rxn05366,DLkcat,,108711.97360000006,
rxn05367_num1,DLkcat,,,
rxn05368_num1,DLkcat,,105127.54639999996,
rxn05370,DLkcat,,108711.97360000006,
rxn05371_num1,DLkcat,,,
rxn05372_num1,DLkcat,,105127.54639999996,
rxn05374,DLkcat,,108711.97360000006,
rxn05375_num1,DLkcat,,,
rxn05376_num1,DLkcat,,105127.54639999996,
rxn05378,DLkcat,,108711.97360000006,
rxn05379_num1,DLkcat,,,
rxn05380_num1,DLkcat,,105127.54639999996,
rxn05382,DLkcat,,108711.97360000006,
rxn05383,DLkcat,,,
rxn05384_num1,DLkcat,,,
rxn05385_num1,DLkcat,,105127.54639999996,
rxn05387,DLkcat,,108711.97360000006,
rxn05388_num1,DLkcat,,,
rxn05389_num1,DLkcat,,105127.54639999996,
rxn05391,DLkcat,,108711.97360000006,
rxn05392_num1,DLkcat,,,
rxn05393_num1,DLkcat,,105127.54639999996,
rxn05395,DLkcat,,108711.97360000006,
rxn05396_num1,DLkcat,,,
rxn05397_num1,DLkcat,,105127.54639999996,
rxn05399,DLkcat,,108711.97360000006,
rxn05400_num1,DLkcat,,,
